basin_id,Catchment Area (km2),Reservoir area (km2),lat,lon,Soil Carbon Content (kgC m-2),Mean_annual_runoff (2011-2018) (mm yr-1),Effective Temperature CO2 (°C),Effective Temperature CH4 (°C),Discharge (m3 yr-1),Age,YEAR,q-bathymetric Shape,% Littoral Area,Cumulative radiance (kWh m-2 period),GRAND_ID,Maximum Depth (m),P Input from catchment (kgP yr-1),CH4 Diffusive Emissions(g CO2e/m2/yr),CH4 Bubbling Emissions (g CO2e/m2/yr,Storage Capacity (millions of m3),MAIN_USE,Installed Capacity(MW),CRD_ID,Name,Province,Prefecture,County,ZN_name,River Area Before impoundment (%),R_WRT,CO2 diffusion part 1,CO2 diffusion part 2,CH4 Bubbling Emissions (g CO2e/m2/yr),number of month over 0°,Average GHI (kWh m-2 period),Mean Depth(m),P Human Input (kgP yr-1),CH4 Degassing Emissions (gCO2e/m2/yr),FID_1query_shape,Main Basin,FID_2query_shape,Sub Basin,FID_3query_shape,Third Level Basin,"Water Residence Time (WRT, yrs)",Total Phosphorus (µg L-1),CO2 Diffusive Emissions (g CO2e/m2/yr),Length(m)
2183,693.9630453,0.28553686,24.23382257,121.0763392,27.28045422,652.3102125,22.04965865,22.12146945,452679181.5,62.0,1961.0,0.4808361974620316,1.7129012100313037,45.15,6188.0,85.0,13.15106635,55.64800836574061,5.639369944,17.8, ,,17389.0,Guguan Reservoir,Taiwan,Taiwan,Taichung County,,0.691257624,0.159861123956239,470.2275071089676,384.135119838944,5.63936994367559,12,3.7625,57.40000153,1129.8392719926037,,5.0,东南沿海诸河流域,36.0,浙东、闽东及台湾沿海诸河系,140.0,台澎金马诸河,0.0362062512900812,2.121305015622931,86.09238727002355,41.23086741
2185,50.8915542,0.053996409,29.41739601,121.0666921,8.031757345,783.6890125,20.66726572,20.77923909,39883151.86,,,0.8902761253829439,8.160070344635306,43.07,,32.9,2.817707707,98.2252397216462,,1.496663304,,,94557.0,Zhailing Reservoir,Zhejiang,Shaoxing,Xinchang County,寨岭水库,0.475720369,0.1330771463291976,314.1410517636085,,16.61102669645311,12,3.589166667,17.40486459,969.2999376253914,,5.0,东南沿海诸河流域,0.0,钱塘江水系,6.0,富春江水库以下,0.0235638394476483,21.130501575040206,,12.38049431
2187,0.881565684,0.051283171,28.50715609,113.1852026,7.14673017,1107.312438,20.47098716,20.58073718,976168.6468,,,,,40.26,,,0.186025954,,,1.3287,,,74301.0,Xiangshui Dam Reservoir,Hunan,Changsha City,Changsha County,,,0.5382783387740872,,,,12,3.355,25.870408789755952,37.03467829518043,,4.0,长江流域,19.0,洞庭湖水系,154.0,洞庭湖环湖区,1.3591059312797449,17.605160188525307,,
2188,60.60057678,2.025449787,27.104417,111.625106,7.48138767,1156.575663,20.62628487,20.73197808,70089152.27,,1958.0,5.122448860891297,41.70791431639278,38.3,5614.0,30.0,13.24841474,206.7482188622477,41.60571271,10.0, ,0.25,92723.0,Huangjiaba Reservoir,Hunan,Shaoyang,Shaodong County,,0.013233483,0.2734138436023705,520.738511585871,418.49241187601257,37.64961569887784,12,3.191666667,4.900000095,5717.678973953161,,4.0,长江流域,19.0,洞庭湖水系,83.0,资水冷水江以上,0.141601144080583,59.41022781818941,102.24609970985848,12.21661984
2189,121.7685709,2.708852974,32.15153538,112.4213649,5.653797463,600.622325,19.8462413,19.96393587,73136922.17,,1958.0,0.5174596439537642,10.533994341787212,44.93,,15.5,11.09272566,100.89757249820936,,53.4,,,68037.0,Guangou Reservoir,Hubei,Xiangfan,Xiangzhou District,官沟水库,0.017011965,0.3808356488595776,522.8632194195005,420.1999370273963,25.793479180838112,12,3.744166667,10.21443968,11186.242433732015,,4.0,长江流域,14.0,汉江水系,156.0,唐白河,0.3783234853956977,94.7946748750474,102.66328239210424,16.80028475
2190,7.583935996,0.260082458,22.72092347,109.7720961,7.009844387,1246.900275,23.73143598,23.78348453,9456411.879,,,,,44.68,,,0.510125963,,,4.942142949,,,91754.0,Xinrong Reservoir,Guangxi,Yulin City,Xingye County,,,0.4575451900220274,,,,12,3.723333333,25.86760247916583,470.2319203029849,,6.0,珠江流域,43.0,粤桂琼沿海诸河系,51.0,桂南诸河,0.7114442265667776,27.00350730523175,,
2194,44.4991629,3.237194589,19.73180436,110.6799588,13.5933794,1533.684475,25.27779824,25.30553134,68247675.29,,1958.0,,,51.23,,,1.827863461,,,46.97001669,,,26559.0,Donglu ,Hainan,Provincial and county-level administrative units,Wenchang,,0.007089925,0.5251593941576665,754.8305765733006,606.62090765267,,12,4.269166667,25.78728578395532,2954.81139996126,,6.0,珠江流域,43.0,粤桂琼沿海诸河系,210.0,海南岛,1.223169311625946,20.57113847665911,148.20966892063063,11.54744352
2196,18.83554962,0.104247582,37.23128296,120.606393,3.973039219,208.8258125,16.74909427,16.87558255,3933348.953,,,,,47.6575,,,1.210721789,,,5.328833733,,,67442.0,Gangshan Reservoir,Shandong,City of Yantai,Qixia,,,0.4530264779023166,,,,11,4.3325,25.882787782655765,994.8205587409524,,3.0,淮河流域,11.0,山东半岛及沿海诸河系,163.0,胶东诸河,0.6859849135710643,138.50862055231784,,
2197,10.64065757,0.627510703,23.94592077,103.3266844,7.275932177,1285.792562,16.57491366,16.6144975,13681678.36,,,,,54.63,,,1.974393006,,,8.295315774,,,92337.0,?€??????????,Yunnan,Honghe Hani and Yi Autonomous Prefecture,Maitreya,,,0.5212690039850447,,,,12,4.5525,25.849904736206103,267.8135129731117,,6.0,珠江流域,38.0,西江水系,177.0,南盘江,1.1856068728340714,9.440057684718823,,
2198,235.1522303,0.175460309,23.63285728,106.6200747,8.565300397,1193.544675,23.66740154,23.71811334,280664692.3,,1971.0,,,44.7,,,13.57227785,,,3.909305932,,,91076.0,Xingda Reservoir,Guangxi,Baise,Tianyang County,,0.386084674,0.1128255818223493,415.35406738684657,360.7537956074951,,12,3.725,25.87057221173008,5020.890057500469,,6.0,珠江流域,38.0,西江水系,103.0,右江,0.0161732441557126,15.913815722954226,54.60027177935149,20.00680447
2201,29.99972861,1.814914712,30.58721887,111.7663131,6.014813547,1193.544675,20.22133281,20.32950905,35806016.33,,1954.0,0.7444839558829168,9.57261831564774,40.22,,23.73,2.214492881,100.5550650182548,,20.79,,,16373.0,Shiziling Reservoir,Hubei,Yichang City,Zhijiang,,0.012360308,0.4536588569065353,342.42244806985497,269.5689561780842,13.529875354843048,12,3.351666667,13.60287661,915.1240218671908,,4.0,长江流域,16.0,长江干流水系,153.0,宜昌至武汉左岸,0.6894947668788406,13.997082728560205,72.85349189177077,12.8043033
2202,12.77640425,0.166485867,25.54204125,103.2439301,10.73780783,242.653025,15.67715318,15.71387399,3100233.14,,,,,54.2,,,0.648938164,,,2.272779245,,,91102.0,???????????????,Yunnan,Kunming,Xundian Hui and Yi Autonomous County,,,0.5409760831132915,,,,12,4.516666667,25.864404482353308,701.5852305721517,,4.0,长江流域,21.0,雅砻江水系,49.0,石鼓以下干流,1.388946447054143,103.97356074483808,,
2203,30.02731413,0.116261848,25.46816032,104.7302751,10.97674792,655.1190625,15.59268073,15.64687018,19671465.88,,1966.0,1.0105953531811842,6.734868760736157,50.54,,45.0,2.052573611,50.88578356568871,,7.035782084,,,91765.0,Qingdihe Reservoir,Guizhou,Liupanshui City,Pan County,,0.130874067,0.2667012779575666,330.1396584636975,277.6929823929291,34.49069760693235,12,4.211666667,22.38143042,1848.61558123546,,6.0,珠江流域,38.0,西江水系,177.0,南盘江,0.1322782184657658,68.98787315353529,52.44667607076843,8.682274878
2204,30.4582466,0.505774172,24.70339245,102.9028539,11.98092299,576.5168875,15.2627048,15.29342925,17559693.53,,,,,56.23,,,2.413574156,,,5.91070994,,,92095.0,,Yunnan,Yuxi,Chengjiang County,,0.028667715,0.4631983528986924,363.35033680705686,,,12,4.685833333,25.850361298076493,1945.864494213869,,6.0,珠江流域,38.0,西江水系,177.0,南盘江,0.744571370803586,59.559062026084206,,8.235920398
2207,190.6304342,1.511901405,45.67381759,128.5258523,12.91933524,,12.06994235,12.27895448,,,1959.0,0.5979862858633032,10.3292709401135,34.748,,18.0,6.039486783,42.62121335742673,,41.04,,,18066.0,Guanmenshan Reservoir,Heilongjiang,Harbin City,Yanshou County,,0.052806279,,,,7.498801912545491,7,4.964,11.26417677,2433.8872342659,,0.0,东北诸河流域,22.0,松花江水系,169.0,哈尔滨至通河,,,,25.21712117
2209,8.083266543,0.03512568,24.5150933,99.51576859,11.32792545,,17.58960452,17.6265461,,,,,,55.12,,,0.364817257,,,1.388979013,,,86486.0,Tiantou Reservoir,Yunnan,Baoshan City,Changning County,,,,,,,12,4.593333333,25.872068949571336,71.75343040275581,,7.0,西南国际河流流域,31.0,怒江、伊洛瓦底江流域,172.0,怒江勐古以下,,,,
2210,4.174489255,0.084625837,27.3043409,106.4305128,9.119350783,,17.90651968,17.99242087,,,,,,37.55,,,0.552550346,,,0.828988603,,,86586.0,Muoyi Reservoir,Guizhou,graduation city,Jinsha County,,,,,,,12,3.129166667,25.865389498437413,110.0006848526898,,4.0,长江流域,32.0,乌江水系,52.0,思南以上,,,,
2216,21.91025467,0.495062625,37.04164454,121.1351965,3.936640255,117.2573875,17.26503098,17.40086142,2569139.222,,,,,47.42833333,,,2.246025203,,,6.604282789,,,67474.0,Guishan Reservoir,Shandong,City of Yantai,Haiyang,,,0.6905979564015378,,,,11,4.311666667,25.854236731300656,1284.0536483333822,,3.0,淮河流域,11.0,山东半岛及沿海诸河系,163.0,胶东诸河,4.982005721467631,154.90937363930504,,
2219,8.734036187,1.978119818,19.426225,110.476335,13.35141189,1563.71935,25.38160142,25.40547145,13657581.39,,,,,51.23,,,0.475054458,,,29.95356465,,,80045.0,Beauty Reservoir,Hainan,Provincial and county-level administrative units,Qionghai,,,0.6591676691047705,,,,12,4.269166667,25.82447075148913,506.94247185453634,,6.0,珠江流域,43.0,粤桂琼沿海诸河系,210.0,海南岛,3.740332634827442,12.662878828371616,,
2221,84.1380643,3.712256622,30.453201,115.663542,7.820522922,1273.912088,20.20770417,20.3210291,107184497.2,53.0,1970.0,0.1072664505453719,1.0503763321175308,43.98,5439.0,32.0,2.747830526,36.40119479541159,3.232705363,107.6,Irrigation,,67866.0,Garden Reservoir,Hubei,Huanggang City,Qichun County,,0.007611018,0.5001162381645864,365.348073445372,315.2128168511568,3.23270536317766,12,3.665,28.89999962,2342.40128002815,,4.0,长江流域,16.0,长江干流水系,3.0,武汉至湖口左岸,1.0009303378294585,10.937234302282874,50.13525659421521,11.5939413
2224,146.995477,14.02840672,22.030264,112.640625,9.506553155,887.886975,23.84552152,23.89280997,130515369.4,64.0,1959.0,0.9576719970325588,7.778624385237432,45.4,5773.0,37.0,2.524096284,135.74212570021018,21.0768766,265.3,Flood control,3.6,68088.0,Dalongdong Reservoir,Guangdong,Jiangmen,Taishan,,0.003345876,0.5876787355928028,644.6821677384186,520.8875291379521,21.076876604969893,12,3.783333333,18.89999962,5969.151572126512,,6.0,珠江流域,43.0,粤桂琼沿海诸河系,55.0,粤西诸河,2.0314609909260017,18.865585513400205,123.79463860046644,16.11123796
2225,12.83302811,0.189853225,24.19067367,113.0299109,8.149056728,1296.356387,23.337634,23.40487238,16636177.95,,,,,41.22,,,0.363882865,,,3.517702791,,,76119.0,Shushan Reservoir,Guangdong,Qingyuan,Yingde,,,0.3520489066114312,,,,12,3.435,25.86765881014492,463.83584298382925,,6.0,珠江流域,39.0,北江水系,211.0,北江大坑口以下,0.2952035294167253,18.079796983322293,,
2227,5.64255361,0.053974357,29.7811256,119.3481846,9.735248894,1296.356387,19.8075616,19.9219539,7314760.411,,,,,42.71,,,0.168595471,,,0.74421656,,,72009.0,Komatsuyuan Reservoir,Zhejiang,Hangzhou,Tonglu County,,,0.3040527142512417,,,,12,3.559166667,25.86769353566239,52.52555861746846,,5.0,东南沿海诸河流域,0.0,钱塘江水系,194.0,富春江水库以上,0.1908732545089251,5.013472957712772,,
2230,2577.927446,1.553104261,40.76302149,109.7958806,4.982776351,1296.356387,12.51018682,12.69236187,3341912710.0,,1958.0,0.1365008110008019,5.95661971041932,39.76,,8.28,604.2000616,34.65127726006968,,78.5,,,80010.0,Kundulun Reservoir,Inner Mongolia,Baotou,Kundulun District,,0.352704267,0.0549882928296282,155.1924534698264,124.72068555051288,8.549637692041397,7,5.68,7.285520538,24996.769401006528,,2.0,黄河流域,9.0,黄河干流水系,112.0,石嘴山至河口镇北岸,0.0033858373852309,7.23933207012889,30.471767919313532,75.18872007
2231,17.85545022,0.534783169,25.29206429,102.8956508,10.99769392,264.4558125,16.23098333,16.26528634,4721977.595,,,,,56.96,,,1.339024798,,,1.735376106,,,25940.0,Xiaoshiba Reservoir,Yunnan,Kunming,Songming County,,,0.6310466819271819,,,,12,4.746666667,25.83011418195297,219.29712614553048,,4.0,长江流域,21.0,雅砻江水系,49.0,石鼓以下干流,2.925365493277509,17.239480353237617,,
2233,19.94695621,0.813107204,32.20075718,114.0988698,5.439935855,699.18925,19.36740358,19.48339381,13946697.35,,,,,45.93,,,6.036483254,,,25.11692852,,,67725.0,Gugang Reservoir,Henan,Xinyang,Pingqiao District,,,0.5513567726673336,,,,12,3.8275,25.90518886918221,1053.837568672854,,3.0,淮河流域,15.0,淮河干流水系,87.0,王家坝以上南岸,1.5102999053112995,34.09447436117296,,
2234,4234.598926,7.845794652,42.684094,122.16711,4.994491327,182.4371,14.96267311,15.1451955,772547947.7,81.0,1942.0,0.7073170467975416,5.10677102866457,42.496,5850.0,42.0,455.1951149,42.38467014078172,10.40493199,193.0, ,,68047.0,Naodehai Reservoir,Liaoning,Fuxin City,Zhangwu County,,0.102191693,0.3332582730640524,316.7802001842672,236.006496516828,10.40493198624229,8,5.312,24.60000038,47325.0867323864,,0.0,东北诸河流域,5.0,辽河干流,10.0,柳河口以上,0.2498311619228021,41.23641481048496,80.77370366743921,93.89027057
2235,18.05506457,0.217875178,24.91590645,118.098503,7.43077901,,21.36872822,21.43160847,,,,,,48.22,,,2.266619856,,,10.81,,,78240.0,Village Reservoir,Fujian,Quanzhou,Anxi County,,,,,,,12,4.018333333,25.896182089174427,1841.40551596536,,5.0,东南沿海诸河流域,36.0,浙东、闽东及台湾沿海诸河系,5.0,闽南诸河,,,,
2236,74.72301899,0.583760453,22.73772998,108.1672686,6.492792895,817.3682,23.4491334,23.50408802,61076219.53,,1957.0,0.1394341441517463,6.062733417250499,45.0,,8.3,2.464067831,115.94693818151438,,14.92026753,,,92326.0,Longtan Reservoir,Guangxi,NanNing City,Gangnam District,,0.039680785,0.2087739356027632,525.1951847938743,419.8512999493753,16.24997594285268,12,3.75,7.284317433,3328.97963418625,,6.0,珠江流域,38.0,西江水系,148.0,左江及郁江干流,0.069622784075,43.15796081342807,105.34388484449904,9.873190094
2238,257.3858201,0.734961965,41.2335595,114.4574349,5.399808759,40.0642625,10.28021224,10.44929487,10311973.06,,,,,40.936,,,47.33995911,,,13.1472714,,,79388.0,Hailiutu Reservoir,Hebei,Zhangjiakou,Zhangbei County,海流图水库,0.138598918,0.5758475741582048,238.98212766685296,,,7,5.848,25.86116458246821,2995.21943927456,,8.0,北方内陆及新疆诸河流域,25.0,内蒙古内流区,62.0,内蒙古高原东部,1.8431945300516828,125.14665642392248,,29.22709261
2242,32.77999726,0.469076287,32.31451428,113.1725864,7.301535387,29.3798875,19.16593397,19.2850436,963072.6317,,1978.0,,,45.55,,,2.465395541,,,8.298801586,,,67475.0,Xinfeng Reservoir,Hubei,Suizhou,Suixian,,0.033802125,0.7801838876570408,480.861461705052,439.4453307241831,,12,3.795833333,25.86368911032845,514.9321922073809,,4.0,长江流域,14.0,汉江水系,156.0,唐白河,12.597225646378604,118.09319726354984,41.4161309808689,8.797122084
2244,13.88875541,0.074681986,36.1935,102.714563,8.965771413,85.8156875,12.46459584,12.58423022,1191873.094,,,,,40.2975,,,1.982372576,,,0.869179321,,,22452.0,Majiahe Reservoir,Qinghai,Haidong,Minhe Hui and Tu Autonomous County,,,0.5600713551357528,,,,9,4.4775,25.86642434649152,381.5954633070094,,2.0,黄河流域,9.0,黄河干流水系,150.0,湟水,1.6207731767695697,141.58124584694497,,
2246,29.61206737,0.734605266,31.12591175,114.1808358,7.522548937,826.3317125,19.70222011,19.8211368,24469390.34,,1960.0,,,44.42,,,1.070179161,,,34.35,,,92632.0,Huashichong,Hubei,Xiaogan City,Xiaochang County,,0.023772679,0.468837104906939,419.421770513144,340.73614409878576,,12,3.701666667,25.95120951798648,2042.9444177538687,,4.0,长江流域,16.0,长江干流水系,3.0,武汉至湖口左岸,0.7790915468545766,44.36991260607672,78.68562641435818,10.00944865
2250,3.495238682,0.034226488,26.83913664,111.3454827,10.43988555,826.3317125,20.30857732,20.41278887,2888226.566,,,,,38.68,,,0.199555008,,,0.408,,,55220.0,Doosan Reservoir,Hunan,Yongzhou,Dong'an County,,,0.3563604725452393,,,,12,3.223333333,25.86798245625686,189.6168502866857,,4.0,长江流域,19.0,洞庭湖水系,134.0,湘江衡阳以上,0.3065445770909449,42.30047006881275,,
2255,49.93375653,2.488868275,31.78631035,115.4194737,6.309589137,1079.447525,19.62015429,19.73825831,53900869.9,,1968.0,,,44.3,,,4.062518211,,,46.47295892,,,92806.0,Tiefosi Reservoir,Henan,Xinyang,Shangcheng County,,0.009884078,0.522110609957111,374.3831200537907,318.8543188100026,,12,3.691666667,25.85021280861721,2445.533283565936,,3.0,淮河流域,15.0,淮河干流水系,185.0,王蚌区间南岸,1.193631469778086,21.7183107755892,55.52880124378811,11.92888593
2259,376.2557973,0.017101736,27.92785938,109.2866144,9.694983086,1172.5102,19.58940349,19.68989256,441163760.1,,,,,36.37,,,30.07674696,,,0.210421123,,,81340.0,Yanbanqiao Reservoir,Guizhou,Tongren,Songtao Miao Autonomous County,,6.856966032,0.0306949815387431,276.3259067044213,,,12,3.030833333,25.86863197265835,12120.054094898192,,4.0,长江流域,19.0,洞庭湖水系,80.0,沅江浦市镇以上,0.0010027988575801,26.695716795288146,,29.79652106
2261,5.083694617,0.918446366,36.90112298,119.9226645,3.784105985,271.263275,17.44603034,17.58500214,1379019.651,,,,,46.79583333,,,0.882449255,,,12.62604598,,,67653.0,Shuangshan Reservoir,Shandong,Qingdao,Pingdu,,,0.8057766290150543,,,,11,4.254166667,25.843005099189675,929.4385054436184,,3.0,淮河流域,11.0,山东半岛及沿海诸河系,163.0,胶东诸河,17.21180267754279,131.02791667143447,,
2263,0.850176105,0.074602401,26.66054162,120.0686224,8.182435229,,21.60937321,21.69454872,,,,,,46.62,,,0.25236848,,,1.755890558,,,94948.0,Fahua Reservoir,Fujian,Ningde,Xiapu County,,,,,,,12,3.885,25.870195701723087,32.55292737696031,,5.0,东南沿海诸河流域,36.0,浙东、闽东及台湾沿海诸河系,63.0,闽东诸河,,,,
2266,1.152681765,1.178080665,32.34136099,112.1675655,6.79834077,813.5598375,19.76570901,19.88070757,937775.5894,,,,,44.93,,,0.182041553,,,38.22080745,,,18444.0,Fanzhuang Reservoir,Hubei,Xiangfan,Xiangzhou District,,,0.8509090247208999,,,,12,3.744166667,25.929100060369983,64.23206703437356,,4.0,长江流域,14.0,汉江水系,84.0,丹江口以下干流,32.5734341845896,10.24078935256766,,
2270,14.15269848,0.032404994,34.03230802,112.7528087,6.471024324,813.5598375,15.95544277,16.07376413,11514067.08,,,,,43.40416667,,,2.014498709,,,1.448669664,,,64508.0,Hezhuang Reservoir,Henan,Pingdingshan,Ruzhou,,,0.2125011230832883,,,,11,3.945833333,25.87255881541086,1083.5039768367994,,3.0,淮河流域,15.0,淮河干流水系,137.0,王蚌区间北岸,0.0728152882621752,74.24349488544564,,
2272,2.303475359,0.071139426,21.94622311,110.0346192,5.549651626,1755.079363,23.76314981,23.81315001,4042782.066,,,,,46.97,,,0.351995287,,,2.263348281,,,27141.0,Maying Reservoir,Guangxi,Yulin City,Bobai County,,,0.4028918473480578,,,,12,3.914166667,25.872651027686064,240.5126761183796,,6.0,珠江流域,43.0,粤桂琼沿海诸河系,55.0,粤西诸河,0.4552720164652081,35.57507098676817,,
2273,145.0368495,3.145207926,26.271285,112.271862,8.74738941,1755.079363,21.60274154,21.71070887,254551181.4,,,2.2352940272491373,14.602300732000296,39.42,5650.0,44.0,2.609627326,142.30284640309765,17.61435907,42.8, ,,80062.0,Yangquan Reservoir,Hunan,Hengyang,Changning,,0.015439831,0.2907434491090283,462.4526214969866,,17.614359068990748,12,3.285,13.60000038,6359.79706461363,,4.0,长江流域,19.0,洞庭湖水系,134.0,湘江衡阳以上,0.1680401903780122,17.727588616450785,,16.74043844
2274,7.875325724,0.272289937,33.16128415,113.7249717,6.37514708,391.50425,19.24110365,19.36402054,3083223.491,,,,,46.72,,,0.463315534,,,3.454866214,,,67265.0,Weilou Reservoir,Henan,Zhumadian City,Suiping County,,,0.6017881559288978,,,,12,3.893333333,25.86022744847215,295.34676393625483,,3.0,淮河流域,15.0,淮河干流水系,157.0,王家坝以上北岸,2.2838045062646097,38.20516987643485,,
2276,117.9854678,0.11339844,29.09491052,118.8678854,10.00734746,391.50425,20.73747008,20.84745903,46191812.08,,,,,42.44,,,3.04381784,,,1.550715064,,,75522.0,Shaoyuan Reservoir,Zhejiang,Quzhou,Qujiang District,邵源水库,0.421322588,0.2012723066079247,324.90988082355886,,,12,3.536666667,25.865952877293825,775.573575756803,,5.0,东南沿海诸河流域,0.0,钱塘江水系,194.0,富春江水库以上,0.06349953754132,13.463495949140174,,17.59481424
2277,213.1656361,0.907265646,28.15821999,118.3401513,10.67245933,1210.998762,21.07815132,21.18274956,258143321.4,,1995.0,1.14534633816817,4.81768442990459,42.22,,71.1,2.749811309,80.63656621181308,,99.86,,6.4,80040.0,Qixing Reservoir,Jiangxi,Shangrao,Guangfeng District,七星水库,0.06192196,0.2544487766766372,326.8215123723667,354.4439602744412,9.579502883561217,12,3.518333333,33.14150202,1810.597208763324,,4.0,长江流域,20.0,鄱阳湖水系,114.0,信江,0.1164784975819407,5.237180190417646,-27.622447902074494,17.1213359
2279,67.08604771,4.087574613,23.7394701,102.6876604,8.829798661,142.46405,17.52478172,17.55891883,9557350.055,,1958.0,0.8438939986236489,8.80340518349656,55.27,,29.0,3.671679564,71.15021432772154,,42.67816162,,,92837.0,Yuejin Reservoir,Yunnan,Honghe Hani and Yi Autonomous Prefecture,Jianshui County,跃进水库,0.006152267,0.7217238743169913,413.4566659926244,332.2751697978365,76.31592658343226,12,4.605833333,15.72758522,1320.207706173591,,7.0,西南国际河流流域,40.0,元江－红河流域,173.0,元江,6.7265170468131705,38.54667080462591,81.18149619478783,11.0949814
2281,11.918143,0.163915888,28.18762087,117.6262586,8.383447368,1617.3849,21.25241179,21.35715948,19276224.52,,,,,42.92,,,0.351072276,,,4.605547586,,,76664.0,Qiaoting Reservoir,Jiangxi,Shangrao,Qianshan County,,,0.3192963044367383,,,,12,3.576666667,25.87453136037435,525.1664855759558,,4.0,长江流域,20.0,鄱阳湖水系,114.0,信江,0.2200247656996345,18.55766638026306,,
2282,471.7750094,1.444542604,39.111907,115.2716,6.906255855,1617.3849,16.74479995,16.89907403,763041776.4,63.0,1960.0,0.9655515895288926,7.251243378470851,38.76,5208.0,40.0,95.32270983,60.4893974565898,,118.0, ,,55592.0,Longmen Reservoir,Hebei,Baoding,Mancheng,,0.117441695,0.164076166119821,254.3730432588964,206.65138535052216,8.968019552181254,9,4.306666667,20.35052156,10423.574604859628,,1.0,海河流域,49.0,大清河水系,136.0,大清河山区,0.0385263249224701,11.52361147638898,47.721657908374254,40.09640852
2285,6.516692636,0.112506744,26.84587945,106.7426035,10.37611441,444.2869875,17.27910776,17.36188107,2895281.74,,,,,40.14,,,1.676080147,,,1.281885058,,,90148.0,High Tide Reservoir,Guizhou,Guiyang City,Xiuwen County,,,0.5006327342954887,,,,12,3.345,25.86488908555216,482.3959596706607,,4.0,长江流域,32.0,乌江水系,52.0,思南以上,1.0050747100094648,83.49091820257551,,
2287,130.7281906,0.108861392,34.42882721,113.355384,4.519444207,241.431475,19.1041499,19.23288564,31561899.88,,,0.8773128844157483,8.299952938467236,48.22,,31.9,46.95511298,83.38645097248322,,1.435628372,,,66291.0,Yuzhai Reservoir,Henan,Zhengzhou City,Xinmi City,禹寨水库,0.451106234,0.1949073604398612,587.3743413528512,,31.216126857512347,12,4.018333333,16.99237259,30232.468077052523,,3.0,淮河流域,15.0,淮河干流水系,137.0,王蚌区间北岸,0.0586090615750532,772.3787488429788,,17.50098692
2288,3.683062625,0.038730983,31.21249866,116.980479,7.884472072,909.803175,20.1612542,20.28233805,3350862.07,,,,,44.04,,,0.184011687,,,0.582141674,,,85372.0,Mashan Reservoir,Anhui,Anqing,Tongcheng,,,0.353507521757882,,,,12,3.67,25.86833026944927,366.9848466030343,,4.0,长江流域,16.0,长江干流水系,28.0,巢滁皖及沿江诸河,0.298999433277098,70.8390557923661,,
2289,8.887646448,0.181558566,32.47319719,111.6411326,7.122838393,350.6299,19.5665978,19.68241622,3116274.585,,,,,43.29,,,0.657618737,,,6.547256822,,,77918.0,Guishan Reservoir,Hubei,Xiangfan,Laohekou,,,0.5511582493507254,,,,12,3.6075,25.881241351283656,429.550441838344,,4.0,长江流域,14.0,汉江水系,84.0,丹江口以下干流,1.5078777358735944,61.96351887010193,,
2293,19.88781728,0.104673876,36.12766256,118.4957235,5.415788577,262.43175,17.36509248,17.50131885,5219194.692,,,,,42.69166667,,,2.634561745,,,3.306103134,,,66997.0,Pondshuiya Reservoir,Shandong,Weifang,Linqu County,,,0.4187268586236697,,,,10,4.269166667,25.87416344518394,1029.25364360567,,3.0,淮河流域,11.0,山东半岛及沿海诸河系,163.0,胶东诸河,0.5189208557350923,114.92364896690997,,
2296,22.88796874,1.047505474,29.765343,105.764662,7.308184162,262.43175,20.16965641,20.25808908,6006529.69,65.0,1958.0,0.5384615946745583,5.162586611540732,37.73,5472.0,32.0,0.438510411,75.12214161414582,5.936390581,21.8,Irrigation,,92658.0,Hualong Reservoir,chongqing,Chongqing (municipal district),Dazu District,,,0.6557155088880188,,,5.93639058050197,12,3.144166667,20.79999924,997.379902544716,,4.0,长江流域,30.0,岷江水系,178.0,沱江,3.627404539093312,57.193324974078905,,
2298,54.56129311,0.018913722,30.51008078,116.4286267,7.052792215,336.373725,20.2558568,20.36803124,18352985.4,,,,,43.61,,,4.029736497,,,0.322414411,,,84089.0,Wangwan Reservoir,Anhui,Anqing,Taihu County,王湾水库,1.309736769,0.1403593880242986,461.1741764927555,,,12,3.634166667,25.868949948115247,4956.461143532421,,4.0,长江流域,16.0,长江干流水系,28.0,巢滁皖及沿江诸河,0.0266593209210455,232.34581856139755,,11.67631816
2300,27.37291792,0.026065706,24.47108926,113.8854853,9.039871134,1347.550463,22.21878251,22.2827855,36886388.22,,,,,41.22,,,0.729793096,,,1.490665938,,,94555.0,Zhaikong Reservoir,Guangdong,Shaoguan City,Wengyuan County,,0.577766632,0.1191102287618261,294.5342050670911,,,12,3.435,25.873288055272308,435.9352863797349,,6.0,珠江流域,39.0,北江水系,211.0,北江大坑口以下,0.0182833167546522,10.428069012148978,,8.851710191
2303,8.834790707,0.112512983,35.95227823,112.8478927,5.306024428,191.69825,14.35098463,14.47921925,1693613.918,,,,,37.635,,,1.603814393,,,1.394173526,,,36900.0,Zhaozhuang Reservoir,Shanxi,Jincheng,Gaoping,,,0.5672590393753365,,,,9,4.181666667,25.865365252096453,209.1317153683831,,2.0,黄河流域,9.0,黄河干流水系,27.0,沁丹河,1.7183310615084897,53.845740530037546,,
